NO.,Grammar,Category,Korean,English,Source
646,Verb,Hobby,그리다,Draw 그림을 그리다 draw,2.1
647,Verb,V - is/am/are,이다 is,"是 
이에요    ／ 예요 現在式
이었어요 / 옜어요 Past Tense It is is",2.1
648,Verb,V - Has/have,"있다 have, at","有 在 have, at",2.1
649,Noun,Occupation,은행원,Banker banker,2.1
650,Grammer,Polite 시다,A/V - (으)셨어요,"다쿠야: 지우 씨, 주말에 뭐 했어요? 智雨，您周末干什么了？
지우: 토요일에는 집에서 쉬고 일요일에는 할아버지 댁에 갔어요. 일요일이 할아버지 생신이었어요. or 이셨어요.我周六在家休息，周日去爷爷家了。周日是爷爷的生日。
다쿠야: 할아버지 연세가 어떻게 되세요? 爷爷今年贵庚？
지우: 일흔다섯이세요. 이분이 우리 할아버지세요. 75岁了。这位是我爷爷。
다쿠야: 할아버지는 전에 무슨 일을 하셨어요? 您爷爷之前是做什么工作的？
지우: 선생님이셨어요. 고등학교에서 영어를 가르치셨어요. 之前是老师，在高中教英语.",2.1
651,Noun,Time,지난 달에,上個月 In the last month,2.1
652,Noun,Time, 다음 달에,下個月 Next month,2.1
653,Grammer,Polite 시다,A/V - (으)셨어요,"우리 가족은 모두 다섯 명이에요. 할아버지하고 부모님이 계시고 누나가 한 명 있어요. 우리가족은 모두 인도에 있어요. 할아버지는 전에 공무원이셨어요. 지금은 은퇴하셨어요. 할아버지는 운동을 좋아하세요. 매일 공원에서 운동을 하세요. 아버지는 사업을 하세요. 아주 바쁘세요.어머니는 중학교 역사 선생님이세요. 우리 부모님은 음악을 아주 좋아하세요. 자주 같이 음악을들으세요. 우리 누나는 기자예요. 다음 달에 결혼을 해요. 그래서 저는 다음 달에 인도에 가요. 저는 우리 가족을 정말 사랑해요.
고로세요",2.1
654,Noun,Occupation,사업,사업을 하세요做事業＝做生意 business,2.1
655,Noun,Occupation, 은퇴,隱退 retire,2.1
656,Verb,Home,결혼,Get Married 結婚결혼을 해요 marriage,2.1
657,Noun,Dress,티셔츠 , T-shirt 티셔츠  입다  T-shirt,2.2
658,Noun,Dress,스웨터 ,Sweater 스웨터 입다  sweater,2.2
659,Noun,Dress,바지 ,Pants 바지 입다  trousers,2.2
660,Noun,Dress,청바지 ,牛仔裤（青）청바지 입다  jeans,2.2
661,Noun,Dress,치마 ,Skirt 半截裙 치마 입다  skirt,2.2
662,Noun,Dress,원피스,One piece 원피스 입다  王 P seu dress,2.2
663,Noun,Dress,코트 ,Coat 코트 입다  kor teu coat,2.2
664,Noun,Dress,정장,正装정장 full dress,2.2
665,Noun,Dress,양복 ,西装=洋服 양복 입다 suit,2.2
666,Verb,Dress,입다 ,穿（衣服） to wear,2.2
667,Noun,Dress,모자 ,帽子모자 쓰다 hat,2.2
668,Noun,Dress,스카프,絲巾 스카프 쓰다  scarf,2.2
669,Noun,Dress,목도리,頸巾 목도리 쓰다     목=頸         도리=保暖衣物 scarf,2.2
670,Noun,Dress,귀도리,耳套귀도리 쓰다  Guidori,2.2
671,Verb,Dress,쓰다 ,"쓰다 戴（Hat, Glasses, Watch）有功能の物件     寫／用 to write",2.2
672,Noun,Dress,구두,皮鞋구두 신다  shoe,2.2
673,Noun,Dress,운동화  ,运动鞋 운동화  신다 sneakers,2.2
674,Noun,Dress,신발,Shoes 鞋 footwear,2.2
675,Verb,Dress,신다,"신다 穿（Shoes, socks） Sinda",2.2
676,Noun,Dress,넥타이,领带 넥타이 하다   nektai necktie,2.2
677,Noun,Dress,하다,系（领带） do it,2.2
678,Verb,Work,하다,"에일리 씨는 스웨터하고 바지를 입고 모자를 썼어요
팅팅 씨는 치마하고 스웨터를 입고 구두를 신었어요.",2.2
679,Grammer,Irregular Word,“＿”的脱落现象,"크→커

A 사이즈가 어때요? 大小怎么样？
B 좀 커요. 有点大。

몸이 안 좋아요?          
네. 머리가 아파요.            ",2.2
680,Grammer,Irregular Word,“＿”的脱落现象,"편지를 쓰다
지금 숙제를 해요?
아니요, 편지를 써요

크다
바지가 찰 맞아요?            正確？
아니요, 바지가 좀커요.

바쁘다
요즘 회사 일이 많아요?
네, 일이 바빠요.

나쁘다
오늘 날씨가 좋아요?
아니요, 날씨가 나빠요

예쁘다
선물이 마음에 들어요? 岩心意
네, 선물이 예뻐요.

배고프다
밥 먹었어요?
아니요, 배고 파요",2.2
681,Grammer,Irregular Word,“一”的脱落现象,"睇前1個字の母音
ㅗ /ㅏ -> ㅏ 
non ㅗ /ㅏ ->ㅓ 

“一”的脱落现象
动词或形容词词干末音节以元音“一”结尾，后与以“-아／어／여”开头的语尾相接时，“-”脱落。此时，若“-”前一音节含阳性元音“ト／”，后接“-0”，若“-”前一音节不含阳性元音“ト／”，后接“-어”。

快  바쁘다      바쁘고        바빠요      바빴어요
靚  예쁘다     예쁘고        예뻐요        예뻤어요
著   쓰다           쓰고             써요             썼어요
아프→ 아파요

지우 씨는 요즘 바빠요. 智雨最近很忙。
로렌 씨는 눈이 크고 예뻐요， 洛兰眼睛又大又漂亮。
팅팅 씨는 지금 편지를 써요. 婷婷现在在写信。
지금 배고파요. 아침을 안 먹었어요. 现在肚子很饿，没吃早饭。
어제 다리가 많이 아팠어요. 昨天腿很疼。",2.2
682,Grammer,V - Try On,V-아/어/여 보세요,"주다 給／帮人補河動詞
보다睇＝補助動詞→＝試
V-아/어/여 보세요

A 치마가 좀 작아요.  裙子有点小。
B 그럼 이거 한번 입어 보세요.  那您试试这条一次    請試穿  你試下啦

이 신발이 아주 편해요. 한번 신어 보세요.
이 스웨터가 아주 따뜻해요. 한번 입어 보세요
이모자가 귀여워요한번 써 보세요
이목 도리가 예뻐요
한번 써보세요",2.2
683,Adjective,Feelings,편하다,rrrrrrrrrr,2.2
684,Noun,School,편지,信 Letter 편지 쓰다 letter,2.2
685,Noun,Dress,사이즈,Size size,2.2
686,Adjective,Feelings,크다,大 big,2.2
687,Adjective,Feelings,아프다,痛  ache,2.2
688,Adjective,Feelings,잘 맞다 ,合适  Fits well,2.2
689,Adjective,Feelings,나쁘다,坏  bad,2.2
690,Adjective,Feelings,예쁘다 ,漂亮  pretty,2.2
691,Adjective,Feelings,배고프다 ,배고프다 肚子饿 hungry,2.2
692,Noun,Body,몸이안좋다,身体不舒服  I don't feel well,2.2
693,Noun,Body,머리,头  head,2.2
694,Noun,Body,몸,身體 body,2.2
695,Adjective,Feelings,맞,正確 Right,2.2
696,Adjective,Feelings,마음에 들어요,Satisfy  마음 心情／心意 love it,2.2
697,Verb,Work,들다,入   hold,2.2
698,Verb,Home,듣다,听 listen,2.2
699,Grammer,V - Try On,V-아/어/여 보세요,"V-아/어/여 보세요
＂-아／어／여 보세요”表示建议他人尝试做某事。

词干末音节含阳性元音“卜，＂时＋-아 보세요
가다 → 가 보세요

词干末音节以＂하다”结尾时＋-여 보세요 →해 보세요
운동하다 →운동해 보세요

其他情况时＋-어 보세요
먹다 → 먹어 보세요

例 우리 고향에 한번 와 보세요. 请来一趟我的家乡吧。
A： 한국에서 어디가 좋아요？ 韩国哪个地方不错？
B： 제주도를 여행해 보세요. 去济州岛旅旅行吧。
비빔밥을 한번 먹어 보세요. 정말 맛있어요. 请一定要吃一次拌饭，真的很好吃。
이 책이 재미있어요. 한번 읽어 보세요. 这本书很有意思，读读看吧。
A： 그 음악 좋아요？ 那首歌好听吗？
B： 네， 한번 들어 보세요. 嗯，请听一下。",2.2
700,Grammer,V - Try On,V-아/어/여 보세요,"1. N서울라워에 가 보세요.
2. 명동에서 화장풍을 사 보세요.
3. 인사동에서 차를 마셔 보세요.
4. 한강에서 자전거를 라 보세요.
5. 치킨을 먹어 보세요.

N서울타워에 가 보세요. 야경이 아주 예뻐요.
그리고 명동에서 화장품 쇼핑을 해 보세요.
화장품이 싸고 좋아요.",
701,Grammer,V - Try On,V-아/어/여 보세요,"注意：该句型不适用于动词“보다（看）”，如果想表达“请看一下”时，可以直接使用“보세요”。
例 A： 오즘 무슨 영화가 재미있어요？ 最近有什么有趣的电影吗？
B： 이 영화가 재미있어요. 한번 보세요. 这部电影很有意思，请看看吧。
friend 可就时 봐",2.2
702,Adjective,Feelings,작다, 小 small,2.2
703,Noun,Number,한번 ,一次  once,2.2
704,Grammer,V - Try On,V-아/어/여 보세요,"직원: 어서 오세요. 뭘 찾으세요? 欢迎光临，您需要点什么？
로렌:  치마 있어요? 有裙子吗？
직원: 네. 이건 어떠세요? 요즘 이 스타일이 유행이에요. 嗯，这条怎么样？最近这种款式很流行。
로렌: 얼마예요?多少钱？
직원: 삼만 원이에요. 한번 입어 보세요. 3万韩元，请试试看。",2.2
705,Grammer,V - Try On,입어 봐도 돼요?,Can I put on the clothes?,2.2
706,Grammer,V - Try On,#NAME?,Ask for approval,2.2
707,Grammer,This/that,이건/그건/저건,"이건是 이거는”的缩写形式
그건是그거는”的缩写形式
저건是저거는”的缩写形式

例A：이건 뭐예요？这是什么？
B： 그건 스카프예요. 那是围巾。",2.2
708,Verb,Work,찾다,"买，需要, 寻找 search",2.2
709,Verb,Dress,유행이다,Get popular It's fashionable,2.2
710,Noun,Dress,스타일,风格，款式  Style  style,2.2
711,Noun,Dress,옷가게,Clothes shop Clothing,2.2
712,Noun,Sports,자전거를 타다, 骑自行车 Cycling cycle,2.2
713,Noun,Dress,화장품 ,化妆品 cosmetics,2.2
714,Noun,Travel,야경 ,夜景  Night view,2.2
715,Adjective,Feelings,높다 ,"건물이 높아요.
건물이 낮아요. ",2.2
716,Noun,Color,색깔,颜色 color,2.2
717,Noun,Color,빨간색 ,红色 red,2.2
718,Noun,Color,노란색 ,黄色 yellow,2.2
719,Noun,Color,녹색 ,绿色 green,2.2
720,Noun,Color,파란색 ,蓝色 blue,2.2
721,Noun,Color,갈색 ,棕色，褐色 brown,2.2
722,Noun,Color,회색 ,灰色 gray,2.2
723,Noun,Color,하얀색 ,白色 white,2.2
724,Noun,Color,까만색 ,黑色 Black,2.2
725,Adjective,Feelings,높다 高→낮다 低，矮,"死物 High 高→Low 低,矮",2.2
726,Adjective,Feelings,크다 大→작다 小,키가 크다 高度 人好高 Big → small 小,2.2
727,Adjective,Feelings,길다 长 → 짧다 短,jjal Long 长 → short 短,2.2
728,Adjective,Feelings,밝다 亮→ 어둡다 暗,可形容性格 Bright 亮→ dark 暗,2.2
729,Adjective,Feelings,무겁다 重→ 가볍다 轻, Heavy 重→ light 轻,2.2
730,Adjective,Feelings,두껍다 厚→얇다 薄；轻,껍got Thick 厚→Thin 薄;轻,2.2
731,Adjective,Feelings,좋다 好→ 나쁘다 坏, Good 好→ Bad 坏,2.2
732,Adjective,Feelings,편하다 舒服 ,"→ 불편하다 不舒服
불 不/火
불고기 It is easy 舒服",1
733,Adjective,Feelings,재미있다 有意思 ,→ 재미없다 没意思 It is interesting 有意思,2.2
734,Adjective,Feelings,맛있다 好吃," → 맛없다 难吃
ma dot   ㅅ→变d音 Delicious 好吃",2.2
735,Noun,Location,건물 ,建筑 building,2.2
736,Grammer,Describe noun,A-(으)ㄴ N,"A-(으)ㄴ N                eg有趣的电影


更 大的Size
A 더 큰 사이즈가 있어요?
B 네. 잠깐만 기다리세요.
A：有没有再大一点的衣服？
B：有，您稍等。

좋은 날씨 好的天氧
예쁜 치마 

어떤 날씨를 좋아해요?
저는 시원한 날씨를 좋아해요.

v+ㅂ다→우→워
",2.2
737,Grammer,Describe noun,A-(으)ㄴ N,"A-(으)ㄴ N
“-（으）L”接在形容词词干后，修饰后面的名词，表示名词的性质或状态。

词干末音节无收音时＋-LN
크다+ 가방 → 큰 가방

词干末音节有收音时＋-은N
좋다+ 친구 → 좋은 친구
있다／없다词干＋는N
재미있다 + 이야기 → 재미있는 이야기

그 가게에는 큰 가방이 없어요. 那家店没有大背包。
한국에서 좋은 친구를 많이 만났어요. 在韩国遇到了很多好朋友。
저는 따뜻한 날씨를 좋아해요. 我喜欢温暖的天气。
어제 재미있는 이야기를 들었어요. 昨天听到了有趣的故事。
주말에 긴 치마를 샀어요. 周末买了长裙子。
A： 어떤 음식을 좋아해요？ 你喜欢什么样的食物？
B： 저는 매운 음식을 좋아해요. 我喜欢辣的食物。",2.2
738,Grammer,Describe noun,A-(으)ㄴ N,"(1) 어떤 날씨를 좋아해요?          따뜻하다  시원하다        춥다                     덥다
                                                                        따뜻한          시원한          추운->충은   더운->답은

(2) 어떤 옷이 많아요?                       밝다           어둡다                편하다            귀엽다
                                                                         밝은              어두운                편한              귀여운
(3) 어떤 영화를 많이 봐요?         무섭다          재미있다        슬프다 
                                                                      무서운         재미있은         슬픈    
(4) 어떤 사람을 좋아해요?           착하다      똑똑하다     재미있다      멋있다
                                                                         착한           똑똑한                 재미있는         멋있는
***動詞跟는",2.2
739,Adjective,Feelings,어떻다," 怎样(adj)
→ 어떤 怎样的 how",2.2
740,Adjective,Feelings,슬프다,傷心 sad,2.2
741,Adjective,Feelings,착하다,善良 Be good,2.2
742,Adjective,Feelings,똑똑하다,聰明 smart,2.2
743,Adjective,Feelings,무섭다,害怕  frightening,2.2
744,Adjective,Feelings,멋있다 ,帅气的 stylish,2.2
745,Grammer,Irregular Word,＂ㄹ”的脱落现象,"＂ㄹ”的脱落现象
길다
A 치마가 마음에 드세요? 您喜欢这条裙子吗？
B 좀 더 긴 치마는 없어요?  有没有再长一点的？

들다+세요
→ 드세요",2.2
746,Verb,Work,몰다,몰라요 不知道 drive,2.2
747,Verb,Work,알다,知道，了解  know,2.2
748,Verb,Home,살다,生活 住 Live live,2.2
749,Noun,Home,생활,生活 living,2.2
750,Adjective,Feelings,힘들다,辛苦 Hard Hard,2.2
751,Verb,Work,만들다,制作 Make make,2.2
752,Grammer,Irregular Word,"“ㄹ”的脱落现象   
S N P","살다
어디에서 사세요?
저는 대학동에서 살아요.

어디에서 사세요?  홍콩에서 살아요
한국 노래를 아세요? 아나요, 한국 노래를 안 알아요
무슨 음식을 잘 만드세요?  집밥을 잘 만들어요
한국 생활이 힘드세요?  네, 생활이 힘들어요",2.2
